url	urlid	boilerplate	alchemy_category	alchemy_category_score	avglinksize	commonlinkratio_1	commonlinkratio_2	commonlinkratio_3	commonlinkratio_4	compression_ratio	embed_ratio	framebased	frameTagRatio	hasDomainLink	html_ratio	image_ratio	is_news	lengthyLinkDomain	linkwordscore	news_front_page	non_markup_alphanum_characters	numberOfLinks	numwords_in_url	parametrizedLinkRatio	spelling_errors_ratio	label
http://www.peta.org/living/vegetarian-living/creamy-raspberry-orange-popsicles.aspx?c=pfs	3561	"{""title"":""Creamy Raspberry Orange Popsicles PETA org creamy raspberry-orange popsicles"",""body"":"" creamy raspberry-orange popsicles are a refreshing snack or dessert. make these vegan frozen treats in a few simple steps!&#160...... vegan, vegetarian cooking, healthy eating, free recipes, raspberry-orange popsicles, homemade popsicles, freezer pop treats, dairy-free dessert recipe creamy raspberry-orange popsicles are a refreshing snack or dessert. make these vegan frozen treats in a few simple steps!&#160...... creamy raspberry-orange popsicles are a refreshing snack or dessert. make these vegan frozen treats in a few simple steps! vegan, vegetarian cooking, healthy eating, free recipes, raspberry-orange popsicles, homemade popsicles, freezer pop treats, dairy-free dessert recipe"",""url"":""peta org living vegetarian living creamy raspberry orange popsicles aspx c pfs""}"	?	?	2.881944444	0.54822335	0.23857868	0.106598985	0.040609137	0.285714286	0	0	0.05669145	0	0.188223998	0.175824176	1	1	52	0	1987	197	7	0.076142132	0	1
http://www.npr.org/blogs/health/2012/10/15/162821580/doctors-strike-mutating-bacteria-in-teen-acne-battle	10154	"{""url"":""npr org blogs health 2012 10 15 162821580 doctors strike mutating bacteria in teen acne battle"",""title"":""Doctors Strike Mutating Bacteria In Teen Acne Battle Shots doctors strike mutating bacteria in teen acne battle : npr"",""body"":""Charles Bowman University of Pittsburgh A tiny bacteriophage virus can cripple the bacteria that cause troublesome acne on teens skin Acne the scourge of many an adolescent life is getting harder to treat but 80 percent of teenagers have some form of it Conventional treatment includes topical and oral antibiotics Studies are now finding the bacteria that cause acne are increasingly resistant to antibiotic treatment Alternatively there are effective laser treatments But these are costly and typically not covered by insurance Now researchers are scrambling to come up with new treatments for acne One promising possibility involves harnessing a harmless virus living on skin that naturally seeks out and kills the bacteria that cause pimples People Always Notice It s every teenager s nightmare big blistery red bumps on their faces That s what people notice first about you so no matter how great of a person you are no matter how pretty your eyes are how nice your smile is people always notice the blemishes on your face says Rohini Bagrodia a really pretty 22 year old with beautiful eyes a great smile and a history of battling acne In school it meant avoiding the spotlight I would always shy away from those opportunities that would bring all the focus on me Bagrodia says She wouldn t take part in class discussions She wouldn t raise her hand And it s all because of a tiny bacteria that lives on the skin UCLA dermatologist Dr Jenny Kim says many people don t realize it s bacteria that cause acne Some people say your face is dirty you need to clean it more scrub more don t eat chocolate things like that But really it s caused by bacteria and the oil inside the pore allows the bacteria to overpopulate Kim says For most teenagers with mild acne over the counter products containing peroxide or salicylic acid are enough to clear up the acne But lots of teenagers end up in the doctor s office and getting antibiotics This was the hardest thing for Bagrodia No matter how much she followed doctors orders diligently cleaning her face and using antibiotic cream nothing worked Antibiotic Resistant Bacteria Dermatologist Elizabeth Martin is in private practice in Birmingham Ala and is a fellow with the American Academy of Dermatology She says these bacteria like many others are mutating quickly and becoming resistant to antibiotics Over the years we have seen an increase in this antibiotic resistant bacterium both in the U S and also worldwide Martin says She points to studies that show a tripling of drug resistant acne bacteria over the past few decades This means doctors can no longer rely on antibiotics alone Most doctors now use a combination of low dose antibiotics along with benzoyl peroxide which also kills acne causing bacteria As Martin says benzoyl peroxide works to decrease bacteria through a different mechanism than antibiotics and it helps to prevent development of resistant bacteria When we combine benzoyl peroxide along with an antibiotic patients tend to have better clearance of their acne than when we use antibiotics alone Other Treatment Options Retinoids vitamin A derivatives can also be used early on to treat acne Typically creams they work by unclogging pores before they become large inflamed bumps A stronger form called Accutane is used for severe acne It s a highly effective pill but it can cause serious side effects including depression and birth defects So the government regulates its use Intensely focused light and lasers can also help fight acne when other treatments fail Kim is also a researcher at UCLA In the room dedicated to light and laser therapy Kim points out what appears to be a half cylinder with stacks of oblong light bulbs Patients with acne can go right under blue light and they sit there for about 15 20 minutes and acne often improves after several treatments Kim says It s not known exactly how light therapy works to fight acne but Kim says studies indicate it destroys the bacteria Probably physically without giving it time to mutate and the other thing the light treatment can improve the inflammation that the bacteria causes in acne she says But laser and light therapy doesn t work for everyone It s expensive and typically not covered by insurance So Kim and colleagues at the University of Pittsburgh are also looking into an entirely new way to fight acne taking a harmless virus that lives on the skin and programming it to become a bacteria killer The virus is going to go and kill the bacteria that causes acne It s just going to break it apart and burst its membrane so there s no time for the bacteria to mutate she says It s sort of a surprise attack The approach is a promising way to get rid of acne without using antibiotics If further lab studies prove successful researchers will begin testing on people to see if viral therapy is both safe and effective in fighting acne as acne bacteria develop resistance to antibiotic treatments, doctors turn to zit-fighting viruses. as acne bacteria develop resistance to antibiotic treatments, doctors turn to zit-fighting viruses.""}"	health	0.975621	2.188311688	0.569060773	0.149171271	0.055248619	0.027624309	0.430342385	0	0	0.035058431	0	0.243810822	0.01849711	?	1	25	?	4885	181	9	0.237569061	0.087616822	1
http://www.second-opinions.co.uk/bottle.html	7461	"{""title"":""The bottled water fad UK "",""body"":""Part 1 Introduction One of the most profitable schemes ever devised to deprive the gullible of their money must be the sale of bottled water In the western world tap water is about as safe as it can be and it is relatively cheap Yet many people are prepared to pay up to 1 500 times as much when the same stuff comes in a bottle In this paper we will consider this phenomenon The bottled water boom was indeed an unlikely phenomenon Perhaps the strangest thing about it was that this bland commodity made its impact in Britain at the height of a recession and with raging inflation There was a general lack of money in people s pockets yet bottled water became an overnight success Strange too is the fact that present water companies boast of the purity of their product when the various impurities that mineral waters contain used to be the whole point of buying the stuff anyway Natural water is never purer than when it falls on the hills as rain Once it hits the ground however all that changes Seeping into the soil it moves underground through passages and caverns carved over the millennia eating away at the rock and dissolving metals salts and minerals along the way As it goes its character changes depending on the type of rock through which it passes Eventually it arrives in underground lakes or aquifers the sources of most bottled mineral waters Throw out the Bath water Since Roman times Bath Spa in Britain has been a centre renowned for its mineral springs and baths Little has changed since Roman times Bath spring waters have always had a reputation for health giving properties because of their natural origins But merely because they are natural and come from underground does not mean that they are safe to drink A study carried out by the University of Wales found elevated amounts of several elements regarded as poisonous in the water Bath s waters come up from some 22 miles below the surface On their way they absorb quantities of fluoride and sulphates well beyond the safety limits set for tap water It s the water which is good for you it is usually better to keep the minerals out The minerals can often do harm Over the past half century there has been a distinct shift of opinion Until the Second World War the waters of Bath were advertised and promoted on the amount of radioactivity they contained People believed that radioactivity was health promoting They don t believe that now and the radioactivity of Bath s spring water isn t mentioned today Travelling through the ground as it does Bath s water picks up more than minerals In 1979 a girl swimming in a pool dived down to where the source water was coming in and swallowed some of it Five days later she died of amoebic meningitis Tests showed that the amoeba was in the water and the pool was closed The fad in the bottle By the 1970s people had stopped taking the waters the fashion had faded and the days of health giving spring waters appeared to be over But an advertising campaign by the French company Perrier in 1974 was to bring about a dramatic change The Financial Times in an article on the Mineral and Spring waters market called the campaign a waste of time because bottled waters it said would be drunk only by cranks and foreigners How wrong they were Bottled water has become an extraordinary success story Sales of bottled water totalled 3 million litres in 1976 In just one decade that figure rose to 128 million litres and by 1991 some 300 million bottles of mineral water were drunk in Britain alone Wenche Marshall Foster Chairman and Chief Executive of Perrier UK predicts that the market will rise to one billion litres a year by the turn of the century A survey of 250 people from London and the Midlands published in 1992 found that a quarter of them never drank water directly from the tap Perrier has been joined by many other companies eager to cash in on the trend There are now 113 producers of bottled water in Britain from large hi tech bottling factories to small unsophisticated ones in garden sheds All are attempting to cash in on the 1 million a day UK market But the market is still dominated by the big names and supermarkets own brands Perrier owns Buxton Water Contrex Volvic Vichy Saint Yorre and others Scotland s Highland Spring which is owned by a consortium registered in Liechtenstein bottles for Tesco Sainsbury s and the Co op The image Whatever the brand name the image they project is the same cleanliness purity and health To sell a commodity at a high price to people who can get it for next to nothing out of the tap the image is all important and not always realistic Buxton Water is advertised on television and the bottle with pictures of the beautiful Derbyshire landscape The water is bottled in an industrial estate next to a busy railway yard Glyndwr Spring Water on the other hand is bottled by hand in a portacabin in a field Where they are bottled does not mean that they are necessarily contaminated but neither does it mean that they are necessarily safe to drink What is important is what is happening on the catchment area from which the water is taken Water is water What gives the different bottled waters their particular characteristics is the minerals and chemicals that they pick up in their passage through the ground and they will pick up any and all Most of the water is taken from a rural environment This means that to be safe to drink what happens on the earth through which they flow must be strictly controlled For example cattle and other animals excrete waste material Ground around springs should not be used for grazing Over large areas there should be no pesticides or herbicides used Do these areas get the degree of control they need Nobody knows there is no information Although all bottled waters are believed to be from natural springs some are not Some are from the same surface water sources as the local tap water and some are tap water Marwin UK Ltd based in a Manchester industrial estate markets a bottled water called Purefect 95 This comes straight out of a tap from the Manchester main water supply and is then purified further by the company Purefect 95 is not spring water but it is probably one of the cleanest and purest bottled waters on the market because the company s purification is in addition to all the checks cleaning and treating that the regulations demand of its public supply source Purefect 95 s label proclaims Purefect 95 is produced here in Manchester from upland water sources utilising the latest treatment techniques It is purified by a series of specialised processes which remove unwanted or potentially harmful chemicals giving you a wholesome water for all your drinking and culinary requirements With no minerals no organic or inorganic chemicals and no bacteria in it Marwin can claim with justification that it is the best bottled water you can buy Purefect 95 is not the only bottled tap water In the South Crystal Spring is bottled from London s tap water and the soft drinks giant Schweppes is planning to bottle tap water in Britain just as Coca Cola and Pepsi Cola already do in the USA The BBC1 consumer programme Watchdog looked at Designer Waters on 27 September 1996 The programme concentrated on Crystal Spring which is made in the basement of a London restaurant and which sells for 2 a bottle in around two hundred other restaurants They found that the only differences between Crystal Spring and the London tap water from which it is made were slightly raised levels of copper and zinc and because the chlorine had been removed bacteria levels 10 000 times higher Crystal Spring may still be safe to drink despite these high levels but it cannot be as safe as the original tap water A great book that shatters so many of the nutritional fantasies and fads of the last twenty years Read it and prolong your life Clarissa Dickson Wright NH WL may be the best non technical book on diet ever written Joel Kauffman PhD Professor Emeritus University of the Sciences Philadelphia PA a completely new kind of video and DVD Must be regarded as essential reading informative and thought provoking Dr Vyvyan Howard MB ChB PhD FRCPath University of Liverpool water, bottled water, tap water, why buy bottled water? uk based website of researcher and author, barry groves, offering online nutritional information, and exposing dietary and medical misinformation."",""url"":""second opinions co uk bottle html""}"	science_technology	0.849952	9.8	0.292307692	0.092307692	0.015384615	0	0.439756882	0	0	0.058227848	0	0.328052016	0.012345679	?	0	6	0	7456	65	1	0.046153846	0.089824561	0
http://canarygirl.com/?p=302	4064	"{""title"":""canarygirl com I am a Pickle Ho And I think I Like it "",""body"":""Holy mother of mothers folks I don t know if you know this about me but I freaking LOVE pickles Not just any pickles mind you Claussen Garlic Dills to be precise My friends can attest to the fact that I have tried my hand many a time at trying to make said pickles and failed miserably Every Single Time You see I am totally canningtoddid and just well let s just say a lost cause with the whole damned thing Of course do you think that deters the otherabled canner in me Hellllll no Every once in a while I muster up the gumption to give it another try It can t be that hard I say Everybody freaking cans stuff and it looks beautiful and tastes delicious and they get to have beautiful garden goodies in the middle of freezing their asses off wintertime Why can t I And so the diligent preparing ensues boiling of jars and lids carefully measuring out vinegar salt and other ingredients to add to my dear vegetables who await their tangy arrival patiently in those sanitized recipients Every time I am left waiting waiting waiting to try the finished product And every time I have been rewarded punished with the same results Soggy mushy greyish flavorless crap Until this week I don t know WHO this person is on Recipezaar Bonnie Young but I think I may just love her Forever She is my pickle recipe posting savior While the recipe isn t exactly Claussen s it s darned close And the pickles are crunchy CRUNCHY I tell you And garlicky And perfectly lovely And are going to be my downfall because I have already eaten almost a whole jar Can you say water retention I can And I don t give a shit either I am going to make these pickles all the time now I can t wait to try it with beans cauliflower pearl onions a mixture of all of the above whatever I can get my pickly little fingers on So here it is folks Pickle Heaven Ingredients 2 quarts cucumbers1 3 cup instant minced onion6 garlic cloves minced1 2 tablespoon mustard seeds1 4 cup dill weed3 cups water1 cup white wine vinegar1 4 cup canning salta few chili peppers thrown in for good measure Preparation Slice up your cucumbers into long wedges and fill prepared jars sterilized jars and lids Add a bunch of dill to each jar Heat vinegar and water with remaining ingredients just long enough to dissolve salt Cool this mixture to room temp and then pour into jars up to the rim Cover and refrigerate at least 3 days These were good after 2 days but are even better now after a week Apparently they keep for a year in the fridge I won t find that out because ain t no WAY they ll last that long in mine lmfao Tags cucumbers gluten free recipes vegetables 29 Comments "",""url"":""canarygirl p 302""}"	recreation	0.487492	2.086956522	0.498194946	0.202166065	0.028880866	0.02166065	0.510095238	0.00204918	0	0.008849558	0	0.233007607	0.100409836	1	1	22	1	8366	277	0	0.523465704	0.124726477	1
http://www.refinery29.com/holiday-nail-art-diy/slideshow	8138	"{""title"":""Photo 1 Festive Funky Holiday Nail Art DIYs festive & funky holiday nail art diys"",""body"":""Festive Funky Holiday Nail Art DIYs Snowfall Global warming be damned Just because it s still 60 degrees out doesn t mean you can t have a white holiday This charming design showcases fluffy flakes in all their frosty glory You ll need a sparkly blue nail polish an opaque white polish and a nail art brush Photographed by Tracy Wang view photo 1- festive & funky holiday nail art diys nail art, holiday nail trends, holiday nail polish, holiday nail polish colors do you hear those sleigh bells jingling? they can only mean one thing: it's time for a new round of holiday-inspired nail art! hold on, we know what you're thinking. hello cheesy snowman and reindeer. but don't you know us better than that by now? we dreamed up three super-cool designs&hellip;"",""url"":""refinery29 holiday nail art diy slideshow""}"	?	?	1.76969697	0.381818182	0.181818182	0.048484848	0.006060606	0.596837945	0	0	0.072669826	0	0.203740299	0.413533835	1	1	54	0	1200	165	5	0.139393939	0.06122449	0
http://www.everydayhealth.com/high-cholesterol-pictures/power-foods-for-lower-cholesterol.aspx	383	"{""url"":""everydayhealth high cholesterol pictures power foods for lower cholesterol aspx"",""title"":""11 Power Foods for Lower Cholesterol High Cholesterol Center 11 power foods for lower cholesterol - high cholesterol center - everyday health"",""body"":""Oils 6 image While butter and other solid fats raise cholesterol the unsaturated fats in oils help lower it Polyunsaturated fats found primarily in corn safflower sesame soybean and sunflower oil slash LDL cholesterol Monounsaturated fats found mainly in olive avocado and canola oil not only lower LDL but may also raise HDL Try this Cook with oils instead of butter mix them with vinegar for salad dressing or drizzle them along with herbs and spices on vegetables before roasting Moderation is key since oil is high in fat and calories Stick to about 1 teaspoon with each meal advises American Dietetic Association spokesperson Toby Smithson RD lower cholesterol naturally by eating more high-fiber cholesterol-lowering foods to reduce ldl cholesterol, make your heart healthier, and reduce heart disease risk. lower cholesterol, lower ldl cholesterol, cholesterol foods, foods to lower cholesterol, soluble fiber lower cholesterol naturally by eating more high-fiber cholesterol-lowering foods to reduce ldl cholesterol, make your heart healthier, and reduce heart disease risk.""}"	health	0.802314	1.783333333	0.214285714	0.071428571	0.014285714	0	0.445471349	0	0	0.070116861	1	0.258761956	0.314814815	1	1	5	0	9309	70	8	0.114285714	0.06185567	1
http://sportsillustrated.cnn.com/2011_swimsuit/action/alyssa-miller/11_alyssa-miller_46.html	1754	"{""title"":""Alyssa Miller Swimsuit by Charlie by Matthew Zink 2011 Sports Illustrated Swimsuit Photo Gallery alyssa miller - maui action - 2011 sports illustrated swimsuit edition - si.com alyssa miller on si swimsuit"",""body"":""Alyssa Miller 20 was born in Los Angeles Calif and signed with a modeling agency at age 15 She has appeared on the cover of German Vogue and Italian Elle and has been featured in campaigns for Diesel and Guess This is Alyssa s first appearance in the Sports Illustrated Swimsuit Issue alyssa miller photos in maui, hawaii, from the 2011 sports illustrated swimsuit photo gallery. see alyssa miller and other models in the si swimsuit edition at si.com. alyssa miller, photos, grand wailea resort, maui, hawaii, sports illustrated swimsuit edition, si swimsuit edition, swimsuit model photo gallery, 2011, si.com alyssa miller photos in maui, hawaii, from the 2011 sports illustrated swimsuit photo gallery. see alyssa miller and other models in the si swimsuit edition at si.com."",""url"":""sportsillustrated cnn 2011 swimsuit action alyssa miller 11 alyssa miller 46 html""}"	?	?	1.158208955	0.50591716	0.428994083	0.023668639	0	0.423620026	0	0	0.029319372	0	0.137165504	1.112	?	0	79	?	494	338	4	0.00591716	0.025	1
http://amdb10k.net/breaking-news/	5053	"{""title"":""Breaking News Headlines "",""body"":""AMDB10K Where News Research Rewards News We Search copy 2011 2021 Legal AMDB10K is neither a business a charity nor a charity representative rather a general public co operative platform for publishing third party written material as marketing for sales referral to third party owned operated digital product service providers for the benefit of co operative team members and promotion of socio ecological behaviours world healing meditation endeavours and reforstation and permaculture projects Thereby neither the web site owner co operative team members or referenced charities are either responsible or liable for any third party material product service or entity news for africa,america,asia,business,entertainment,environment,europe,health,international news,middle east,music,politics,science,sport,top stories,world news breaking news,latest news,news headlines,africa,america,asia,business,entertainment,environment,europe,health,international news,middle east,music,politics,science,sport,top stories,world news"",""url"":""amdb10k breaking news""}"	sports	0.504924	2.443983402	0.365517241	0.2	0.072413793	0.055172414	0.464774951	0	0	0.022196262	0	0.149940034	0.918918919	1	1	76	0	1078	290	2	0.117241379	0.081081081	0
http://twenty1f.com/	4881	"{""title"":""Twenty1F twenty1f"",""body"":""Jul23 Francesca Lanzavecchia born in Pavia Italy in 1983 has re designed medical accessories such as neck and back braces and managed to make them incredibly sexy Francesca Lanzavecchia earned a degree in Product Design from the Politecnico di Milano In 2008 she obtained a Master degree Cum Laude in IM Conceptual Design in Context from the Design Academy of Eindhoven Her thesis project ProAesthetics Supports The Perception of Disability through its Artifacts was tutored by DROOG Design co founder Gijs Bakker Francesca s personal interpretation of design is the results of a multidisciplinary approach combining an engineering problem solver attitude with an emotional fascination for humanism Being grounded in the practical and logical she practices an agile methodology and produces provoking concepts Francesca dreams observes debates experiments designs and creates drawing upon the emotional and intangible while relating them with the real and affecting Lanzavecchia s main interest lies in the relationships objects have and can have with the human body and soul as well as having a fervent eye for future trends Wai is fascinated by the collisions and fusions of materials meanings and forms Their cooperation is based on those focuses and having hailed from two very different countries and cultures they attempt to feed off each other s backgrounds knowledge and skill sets to fuel lateral thinking and agile tangible application Dec12 Here is a fashion piece made with stretchable electronics and once combine with nano scale sensors these two allow clothing to reflect your senses or mood The body suit illustrated in the picture here has LEDs that light up according to the person s state of excitement It measures skin signals and changes light emission through biometric sensing technology Nov23 I recently learned about electronic cigarettes which allow smokers to get their nicotine fix without smoke tobacco and tar As we all know many fashion photographs in the past had their models pose with cigarettes What is interesting now is that these electronic cigarettes themselves have become a fashion item by being colorful and by having crystal LED tips which light up when the smoker inhales On top of that you can store and carry such electronic cigarette in a stylish case According to eCigarettes365 com which collects electronic cigarette reviews women prefer the pink or stainless steel models and love the crystal LEDs Oct28 BIOTEX develops bio sensing textile for health management The integration of health monitoring into textiles brings the benefits of safety and comfort Such clothes will provide remote monitoring of vitals signs diagnostics to improve early illness detection and metabolic disorder and will reduce medical and social costs The project is sposored by the European Commission To date developments in that field are mainly focused on physiological measurements body temperature electro cardiogram electromyogram breath rhythm etc with first applications targeting sport monitoring and prevention of cardiovascular risk Biochemical measurements on body fluids will be needed to tackle very important health and safety issues BIOTEX is addressing the sensing part and its electrical or optical connection to a signal processor Sep3 Recently fashion designer Willy Bogner sent his models on a trip into the future of winter sports Bogner introduced a new fashion jacket which has solar cells and is also equipped with LED lights This a new concept of a ski jacket the company is working on It should be on the market by 2018 just in time for the winter Olympics in Munich I wonder of the jacket captures solar energy to produce heat to keep the person extra warm while skiing or snow boarding electronics & fashion for the 21st century"",""url"":""twenty1f""}"	?	?	2.133333333	0.655737705	0.213114754	0.196721311	0.196721311	0.491408935	0	0	0.078947368	0	0.271765078	0.013355593	1	1	16	1	3457	61	0	0.049180328	0.094339623	0
http://allrecipes.com/Recipe/Apple-Dumplings-II-2/Detail.aspx	5483	"{""title"":""Apple Dumplings II Recipe Allrecipes com apple dumplings ii apple dumplings ii recipe from allrecipes.com"",""body"":"" whole apples are wrapped in homemade pastry, drizzled with a simple syrup and baked until tender."",""url"":""allrecipes Recipe Apple Dumplings II 2 Detail aspx""}"	?	?	2.328502415	0.427777778	0.205555556	0.061111111	0.019444444	0.989795918	0	0	0.026812919	0	0.187438789	5.25	?	0	33	0	4791	360	5	0.466666667	0.131578947	1
http://www.dailymail.co.uk/news/article-2007972/300lbs-American-footballer-Danous-Estenor-lifts-car-save-life-trapped-truck-driver.html?ITO=1490	4089	"{""title"":""300lbs American footballer Danous Estenor lifts car to save life of trapped truck driver 300lbs american footballer danous estenor lifts car to save life of trapped truck driver"",""body"":""By Mark DuellLast updated at 2 10 AM on 25th June 2011 A father of four had become stuck under the rear tyre of a Cadillac Seville while his wife screamed as she tried in vain to lift it with two other men But tow truck driver Pedro Arzola 34 was in luck as a 295lbs American footballer happened to be on hand to use all his strength and lift the car University of South Florida USF Bulls player Danous Estenor 21 a 6ft 3in offensive guard lifted the vehicle and Mr Arzola was pulled to safety Strength American footballer Danous Estenor 21 a 6ft 3in 295lbs offensive guard lifted a car and tow truck driver Pedro Arzola was pulled to safety Estenor parked his car outside the Bulls Den Caf in Tampa Florida for a bite to eat when he heard screams reported the St Petersburg Times The college sportsman saw Mr Arzola was not moving and he could not see his legs I m thinking Oh God this guy is going to die he said I tried to lift the car and when I first tried it didn t budge I backed up I don t know Estenor told the St Petersburg Times Mr Arzola s wife Maria Uribe said he was yelling for help and the scene looked like a horror movie with lots of blood Car University of South Florida Bulls player Estenor picked up a Cadillac Seville and Mr Arzola was saved by being pulled to safety file picture But Estenor added I felt this energy come and I lifted it I don t know how but somebody pulled him from the car I m thinking Oh God this guy is going to die I tried to lift the car and when I first tried it didn t budge I backed up But I felt this energy come and I lifted it I don t know how but somebody pulled him from the car Danous EstenorUSF Bulls offensive guard Mr Arzola somehow came away with only cuts bruises and a dislocated shoulder and was back on his day job just two weeks later I appreciate Estenor doing what he did saving my husband s life Ms Uribe said If nobody helps me I don t know if he is in the room right now USF strength and conditioning coach Mike Golden said he could easily name 100 NFL players who would not be able to lift up the car He just was in the right place at the right time got that adrenaline rush and got it done Mr Golden told the St Petersburg Times university of south florida bulls player danous estenor, 21, a 6ft 3in offensive guard, lifted the vehicle in tampa and tow truck driver pedro arzola, 34, was pulled to safety. 300lbs american footballer danous estenor lifts car save life trapped truck driver university of south florida bulls player danous estenor, 21, a 6ft 3in offensive guard, lifted the vehicle in tampa and tow truck driver pedro arzola, 34, was pulled to safety. 300lbs american footballer danous estenor lifts car save life trapped truck driver university of south florida bulls player danous estenor, 21, a 6ft 3in offensive guard, lifted the vehicle in tampa and tow truck driver pedro arzola, 34, was pulled to safety."",""url"":""dailymail co uk news article 2007972 300lbs American footballer Danous Estenor lifts car save life trapped truck driver html ITO 1490""}"	sports	0.729559	4.588477366	0.445255474	0.284671533	0.211678832	0.167883212	0.358770718	0	0	0.041106719	0	0.262156988	0.014787431	?	1	30	0	12083	274	14	0.116788321	0.111320755	0
http://www.betonline.com/sports-betting/basketball/nba/nba-offseason-betting-tips-2934	8197	"{""title"":""NBA Offseason Betting Tips Personnel Changes Affect The NBA Landscape "",""body"":""Posted by Craig Parsons on 8 9 2012 2 49 09 PM The NBA offseason has taken a backseat to the Olympic Games right now but that doesn t mean it has been quiet all summer Here is who came out on top and who may have come away with their hands empty Winners Brooklyn Nets The Nets managed to persuade Deron Williams to stay with the franchise while it makes its move from New Jersey to Brooklyn and then they traded Atlanta for Joe Johnson who has a horrible contract but the Nets need names for their move This also keeps them in the running for Dwight Howard but they have a decent backup plan in Brook Lopez who re upped for a monster deal Houston Rockets The Rockets tried to get as many assets as possible to land Howard and ended up with Jeremy Lin who will also bring in profit off the court due to jersey sales and he has a chip on his shoulder They also had a potentially great draft with Jeremy Lamb Royce White and Terrence Jones who all have a chance to be All Stars The Rockets may have overpaid for Omer Asik but overall Houston came away with a good haul when they could have gotten nothing Los Angeles Lakers The Lakers are still in the running to get Howard and they may even be the NBA betting favorites to land the world s best center but if not swooping in to steal Steve Nash from Toronto and New York was good business Nash is an instant upgrade at the point over Derek Fisher and Ramon Sessions and the offense should run more smoothly now Miami Heat The defending NBA champions are going to be favored to repeat as long as LeBron James is in the mix but they also picked up a couple of veterans on the cheap as Ray Allen left Boston to join the hated Heat and they also acquired Rashard Lewis who isn t being paid outlandish money anymore and only has to play a role hit outside jumpers New Orleans Hornets The Hornets received the No 1 pick in the draft and took Anthony Davis who is getting the education of a lifetime in London right now and they also selected Austin Rivers Hakim Warrick and Ryan Anderson were also brought in and there is a lot of potential on the squad This year won t be pretty but the future could be bright in New Orleans Losers Boston Celtics The Celtics lost Allen to one of their bitter rivals while Kevin Garnett and Paul Pierce are another year older Rajon Rondo may be a little crazier and Avery Bradley is out until December at least However they may have had a sneakily good draft with Jared Sullinger Fab Melo and Kris Joseph the latter two were teammates at Syracuse Along with the pickup of Jason Terry that keeps it from being a total wash for Boston Dallas Mavericks No team may fall further down the NBA betting ladder than the Mavericks who missed out on Williams Howard and Nash they lost Terry and Jason Kidd and ended up with Elton Brand Darren Collison O J Mayo and Chris Kaman Williams who grew up in Dallas was their big target but he decided to stay away and Dirk Nowitzki has dropped hints about not wanting to play on a non contender New York Knicks The Knicks played the negotiations with Lin all wrong failed to get Nash and signed Jason Kidd and Raymond Felton who played well in his first stint in New York but is he an upgrade over Lin Probably not The Knicks haven t been an offseason winner in years that didn t change this summer Orlando Magic There may not be a franchise in the league that is in more trouble than the Magic who simply can t have Howard on the team when the season starts with everything that has gone on They ve fired their coach and general manager and the new regime has already been given the thumbs down from Howard This may not even be done getting ugly Toronto Raptors Picking up Kyle Lowry could end up being a good move but the Raptors overpaid grossly for Landry Fields and didn t even get Nash for it Also the move to take Terrence Ross at No 8 in the draft was roundly booed by many experts and fans which means it is another unimportant year for Toronto s sports betting odds several nba teams are finding their fortunes changing after some wild and wooly offseason activity. nba online betting tips odds, nba online betting tips, nba online betting tips website, nba online betting tips spreads, nba online betting tips picks, nba online betting tips lines, nba betting picks, online nba spreads, nba bets"",""url"":""betonline sports betting basketball nba nba offseason betting tips 2934""}"	gaming	0.826992	0.222929936	0.103792415	0.063872255	0.003992016	0	0.473928158	0	0	0.009281876	0	0.173427509	0.008684864	?	0	2	0	28276	501	6	0.003992016	0.082914573	0
http://www.cbsnews.com/	9259	"{""url"":""cbsnews"",""title"":""Breaking News Headlines Business Entertainment World News "",""body"":""  news covering all the latest breaking national and world news headlines, including politics, sports, entertainment, business and more.""}"	culture_politics	0.751641	4.732793522	0.580152672	0.41221374	0.297709924	0.229007634	0.845588235	0.055555556	0	0.040860215	0	0.21120799	1.111111111	1	1	86	1	1113	262	0	0.183206107	0.076923077	0
